authorID,bookID
k5000534,41847
k5000535,38826
k5000536,38826
k5000537,48622
k5000538,48622
k5000539,38020
k500054,12397
k500054,15493
k5000540,34366
k5000541,51185
k5000542,51185
k5000543,47150
k5000544,25914
k5000545,11128
k5000546,35118
k5000547,35118
k5000548,32633
k5000549,27731
k500055,12325
k5000550,40824
k5000551,33772
k5000552,33772
k5000553,30248
k5000554,15872
k500056,1116
k500056,1511
k500056,23045
k500057,2376
k500058,16320
k500059,21723
k50006,14352
k500060,21723
k500061,1172
k500062,23268
k500063,10471
k500063,45748
k500064,45748
k500065,37013
k500066,34344
k500067,11078
k500068,17870
k500069,44321
k50007,19702
k500070,12039
k500070,14549
k500071,34892
k500071,35229
k500072,35229
k500073,15168
k500073,22816
k500074,15168
k500074,22816
k500075,34857
k500076,17658
k500077,647
k500078,25611
k500078,343
k500078,647
k500079,18129
k50008,13812
k500080,32227
k500081,30108
k500081,9458
k500082,29866
k500083,3289
k500083,423
k500084,45908
k500085,45908
k500086,547
k500087,23614
k500088,23614
k500089,15685
k50009,13812
k500090,9156
k500091,9156
k500092,54523
k500093,31698
k500094,20890
k500095,20890
k500096,9443
k500097,25356
k500098,3432
k500098,5822
k500098,7244
k500098,8471
k500099,5822
l55001,12303
l550010,23551
l5500100,21986
l5500101,31112
l5500102,31112
l5500102,7879
l5500103,46080
l5500104,30907
l5500105,30907
l5500106,30907
l5500107,3749
l5500107,3913
l5500108,16987
l5500109,40691
l550011,38486
l5500110,33836
l5500111,6022
l5500112,6022
l5500113,6022
l5500114,6022
l5500115,42414
l5500116,42414
l5500117,23257
l5500118,1692
l5500119,6435
l550012,22884
l5500120,31520
l5500121,5565
l5500122,45582
l5500123,45582
l5500124,28184
l5500125,37540
l5500126,3389
l5500126,724
l5500127,15276
l5500128,16431
l5500129,19288
l550013,43210
l550013,43399
l5500130,23882
l5500131,43968
l5500132,1722
l5500132,1911
l5500133,10274
l5500134,10274
l5500134,2660
l5500134,3480
l5500135,32073
l5500136,16615
l5500137,40891
l5500138,19130
l5500139,19130
l550014,43210
l5500140,18895
l5500141,3652
l5500142,21508
l5500143,34206
l5500144,34206
l5500145,34206
l5500146,34206
l5500147,18859
l5500147,2291
l5500148,5690
l5500148,7100
l5500148,7156
l5500149,18801
l550015,11643
l550015,23000
l5500150,18801
l5500151,5771
l5500152,53414
l5500152,6451
l5500153,20010
l5500154,20010
l5500155,38375
l5500156,31792
l5500157,31792
l5500158,45080
l5500159,32338
l550016,8219
l5500160,32338
l5500161,32338
l5500162,6493
l5500163,6493
l5500164,6493
l5500165,6493
l5500166,31677
l5500167,2993
l5500168,11403
l5500169,30310
l550017,4147
l550017,4165
l5500170,30310
l5500171,30310
l5500172,30310
l5500173,30310
l5500174,30310
l5500175,30310
l5500176,30310
l5500177,30310
l5500178,30310
l5500179,30310
l550018,4147
l550018,4165
l5500180,30310
l5500181,30310
l5500182,30310
l5500183,42975
l5500184,42975
l5500185,38186
l5500186,38186
l5500187,20860
l5500188,20860
l5500189,36149
l550019,4147
l550019,4165
l5500190,43697
l5500191,3480
l5500192,2399
l5500193,5929
l5500194,5929
l5500195,5929
l5500196,13337
l5500197,13337
l5500198,28972
l5500199,23771
l55002,43403
l550020,4147
l550020,4165
l5500200,21365
l5500201,42117
l5500201,42532
l5500202,42117
l5500202,42532
l5500202,44380
l5500203,9465
l5500204,31879
l5500205,42452
l5500206,13560
l5500207,13560
l5500208,3026
l5500209,16452
l550021,29268
l5500210,16452
l5500211,46586
l5500212,25099
l5500213,41029
l5500214,39883
l5500215,1997
l5500216,1997
l5500217,2363
l5500218,19350
l5500219,42202
l550022,16367
l5500220,42202
l5500221,33747
l5500222,14427
l5500223,9935
l5500224,30062
l5500225,30062
l5500226,43503
l5500227,13606
l5500228,13606
l5500229,32288
l550023,11634
l5500230,32288
l5500231,5296
l5500232,3960
l5500233,38600
l5500234,24965
l5500235,24965
l5500236,7822
l5500237,19672
l5500238,128
l5500239,44541
l550024,27257
l5500240,44541
l5500241,16937
l5500241,24553
l5500241,31711
l5500242,20590
l5500243,24923
l5500244,6064
l5500245,36733
l5500246,42539
l5500247,45192
l5500248,36746
l5500249,12188
l550025,23895
l550025,38847
l5500250,14480
l5500251,26239
l5500251,34250
l5500252,2730
l5500253,8664
l5500254,15119
l5500255,2155
l5500256,18839
l5500257,46367
l5500258,27226
l5500259,21101
l5500259,21102
l550026,19565
l5500260,21101
l5500261,37574
l5500262,21751
l5500263,21721
l5500263,21751
l5500263,23267
l5500264,37330
l5500265,16699
l5500266,6360
l5500267,10487
l5500268,32095
l5500269,32095
l550027,28454
l550027,32116
l5500270,12735
l5500271,26427
l5500272,28383
l5500273,44009
l5500274,13993
l5500275,13993
l5500276,31990
l5500277,3495
l5500278,13520
l5500279,13520
l5500279,15984
l550028,44922
l5500280,13520
l5500281,13520
l5500282,15562
l5500283,39941
l5500284,39941
l5500285,32695
l5500286,1736
l5500287,31795
l5500288,28531
l5500289,29881
l550029,29498
l5500290,1016
l5500291,1016
l5500292,18821
l5500293,22124
l5500294,20024
l5500295,20024
l5500296,41651
l5500297,31419
l5500298,33425
l5500299,33425
l55003,23922
l550030,29498
l5500300,13240
l5500301,37725
l5500302,37725
l5500303,37725
l5500304,28646
l5500305,23531
l5500306,4421
l5500307,23022
l5500308,35455
l5500309,20080
l550031,9390
l5500310,43808
l5500311,17243
l5500312,6149
l5500313,17841
l5500314,17841
l5500315,17841
l5500316,17841
l5500317,27589
l5500318,25590
l5500319,15399
l550032,16770
l5500320,5702
l5500321,47187
l5500322,3497
l5500323,45680
l5500324,11564
l5500325,36038
l5500326,32859
l5500327,23762
l5500327,32859
l5500328,23288
l5500329,13476
l550033,16770
l5500330,37599
l5500331,37599
l5500332,37599
l5500333,30201
l5500334,30201
l5500335,6697
l5500336,29739
l5500337,38138
l5500338,20606
l5500339,20606
l550034,38884
l5500340,43221
l5500341,40776
l5500342,40776
l5500343,21246
l5500344,21246
l5500345,2660
l5500346,23244
l5500347,23244
l5500348,51605
l5500349,21403
l550035,38884
l5500350,42838
l5500350,46643
l5500351,46643
l5500352,31462
l5500353,48619
l5500354,37432
l5500355,43483
l5500356,25834
l5500357,25834
l5500358,21334
l5500359,33755
l550036,40930
l5500360,12871
l5500361,15356
l5500361,35146
l5500362,31721
l5500363,31018
l5500363,39282
l5500364,42703
l5500365,19126
l5500366,18068
l5500367,46060
l5500368,42368
l5500369,31645
l550037,31645
l550037,3318
l5500370,44582
l5500371,14445
l5500372,12481
l5500373,24519
l5500374,24519
l5500375,24519
l5500376,11509
l5500377,11509
l5500378,44685
l5500379,20141
l550038,31645
l550038,3318
l5500380,39794
l5500381,23324
l5500382,35255
l5500383,28953
l5500384,27462
l5500385,27462
l5500386,19002
l5500387,9479
l5500388,9479
l5500389,38136
l550039,24132
l5500390,15466
l5500391,15466
l5500392,15466
l5500393,15466
l5500393,39718
l5500394,15466
l5500395,6086
l5500396,11758
l5500397,28619
l5500397,39549
l5500398,28619
l5500399,5057
l55004,21365
l55004,23922
l55004,27907
l55004,34138
l550040,39087
l5500400,16052
l5500400,16347
l5500401,30246
l5500402,24803
l5500403,43051
l5500404,39549
l5500405,31828
l5500406,14701
l5500407,14701
l5500408,28860
l5500409,28860
l550041,3934
l5500410,830
l5500411,830
l5500412,21102
l5500413,16973
l5500414,32375
l5500415,41963
l5500416,24695
l5500417,8654
l5500418,5460
l5500419,1418
l550042,3934
l5500420,23302
l5500421,23302
l5500422,12529
l5500423,23762
l5500424,38970
l5500425,26237
l5500426,28173
l5500427,42458
l5500428,42458
l5500429,42458
l550043,1204
l5500430,42458
l5500431,16890
l5500432,15222
l5500433,23696
l5500434,32116
l5500435,45881
l5500436,46406
l5500437,44114
l5500438,15571
l5500439,4678
l550044,15837
l550044,41414
l5500440,14596
l5500441,27907
l5500442,35808
l5500443,35808
l5500444,2415
l5500445,19214
l5500446,25875
l5500447,28783
l5500448,28783
l5500449,15176
l550045,15837
l550045,41414
l5500450,11127
l5500451,11127
l5500452,34849
l5500453,29724
l5500454,9862
l5500455,33089
l5500456,33089
l5500457,45338
l5500458,6598
l5500459,6598
l550046,14195
l550046,7620
l550046,8206
l550046,8654
l550046,9770
l5500460,47025
l5500461,47025
l5500462,43099
l5500463,43099
l5500464,19092
l5500465,19092
l5500466,45028
l5500467,32408
l5500468,32408
l5500469,36892
l550047,4654
l5500470,36892
l5500471,4376
l5500472,36325
l5500473,20611
l5500474,41805
l5500475,7931
l5500476,1419
l5500477,24811
l5500478,24811
l5500479,6449
l550048,8496
l5500480,29226
l5500481,29226
l5500482,44107
l5500483,44107
l5500484,28112
l5500485,28112
l5500486,29393
l5500487,24430
l5500488,24430
l5500489,38847
l550049,8496
l5500490,40782
l5500491,28315
l5500492,32524
l5500493,32524
l5500494,13435
l5500495,13435
l5500496,51868
l5500497,51868
l5500498,13620
l5500498,37166
l5500499,36924
l55005,7126
l550050,13395
l5500500,36924
l5500501,36924
l5500502,36924
l5500503,46153
l5500504,46153
l5500505,41170
l5500506,18557
l5500507,21064
l5500508,21064
l5500509,43954
l550051,32039
l5500510,24566
l5500511,18632
l5500512,34792
l5500513,16676
l5500514,9624
l5500515,46493
l5500516,17943
l5500517,19315
l5500518,19315
l5500519,8885
l550052,5861
l5500520,8885
l5500521,27877
l5500522,27877
l5500523,1102
l5500524,35070
l5500525,25164
l5500526,45251
l5500527,25618
l5500528,25618
l5500529,33223
l550053,15153
l550053,8557
l5500530,33223
l5500531,38175
l5500532,40777
l5500533,12473
l5500534,12473
l5500535,12473
l5500536,12473
l5500537,13048
l5500538,929
l5500539,929
l550054,40278
l5500540,929
l5500541,6313
l5500542,30818
l5500543,20851
l5500544,11702
l5500545,11702
l5500546,37281
l5500547,37281
l5500548,17510
l5500549,3304
l550055,44455
l550055,48162
l5500550,11473
l5500551,1975
l5500552,18980
l5500553,29691
l5500554,17402
l5500555,4755
l5500556,25569
l5500557,36517
l5500558,42493
l5500559,42838
l550056,27395
l5500560,42838
l5500561,23691
l5500562,46169
l5500563,47135
l5500564,47135
l5500565,17921
l5500566,17921
l5500567,39871
l5500568,39871
l5500569,5628
l550057,47128
l5500570,41215
l5500571,41215
l5500572,3407
l5500573,6934
l5500574,3005
l5500575,21459
l5500576,37855
l5500577,37855
l5500578,33446
l5500579,1722
l550058,17677
l550058,28115
l5500580,1722
l5500581,11102
l5500582,7833
l5500583,43946
l5500584,9597
l5500585,30591
l5500586,30591
l5500587,7886
l5500588,48621
l5500589,48621
l550059,28115
l550059,36733
l5500590,24672
l5500591,13620
l5500592,27353
l5500593,41141
l55006,1404
l550060,4928
l550061,2958
l550062,2958
l550063,39385
l550064,39385
l550065,12930
l550066,46243
l550067,25939
l550067,28986
l550067,29469
l550068,28986
l550068,29469
l550069,24188
l55007,1404
l550070,40212
l550071,2460
l550072,32727
l550073,27666
l550074,41869
l550075,41518
l550076,41518
l550077,43552
l550078,1156
l550079,15526
l55008,1404
l550080,39830
l550081,32745
l550082,32745
l550083,30667
l550084,30667
l550085,21403
l550085,21447
l550085,21459
l550085,40691
l550086,21447
l550087,21447
l550088,22670
l550089,207
l55009,20611
l55009,28161
l550090,28860
l550090,28972
l550090,3749
l550090,7560
l550091,7560
l550092,5441
l550092,5501
l550093,5441
l550093,5460
l550093,5501
l550093,5565
l550094,41424
l550095,45235
l550096,45235
l550097,15323
l550098,17766
l550098,20031
l550098,21986
l550099,21986
m60001,36118
m600010,26982
m6000100,14952
m6000101,14952
m6000102,14952
m6000103,22314
m6000104,25744
m6000105,35346
m6000106,33586
m6000107,9991
m6000108,41164
m6000109,41164
m600011,21404
m600011,26982
m6000110,12442
m6000111,2361
m6000112,5853
m6000113,9886
m6000114,30529
m6000115,44497
m6000116,48870
m6000117,22132
m6000118,27069
m6000119,27069
m600012,10929
m600012,13290
m600012,21699
m600012,23274
m6000120,19050
m6000121,23699
m6000122,28264
m6000123,28264
m6000124,44640
m6000125,44640
m6000126,14584
m6000127,39761
m6000128,39761
m6000129,1920
m600013,24492
m6000130,14471
m6000131,30899
m6000132,11050
m6000132,22879
m6000132,40922
m6000132,5227
m6000133,15950
m6000134,15950
m6000135,13673
m6000135,24211
m6000136,24812
m6000137,16164
m6000138,24852
m6000139,33109
m600014,26010
m6000140,32362
m6000141,32362
m6000142,13287
m6000143,46247
m6000144,46247
m6000145,7174
m6000146,23269
m6000147,15879
m6000148,10503
m6000149,37173
m6000149,41229
m600015,7920
m6000150,25624
m6000151,14228
m6000151,7865
m6000152,7865
m6000153,26627
m6000154,10109
m6000155,14228
m6000156,44829
m6000157,10403
m6000158,43680
m6000159,39956
m600016,13803
m600016,1919
m600016,22565
m6000160,39956
m6000161,1230
m6000161,1373
m6000161,1380
m6000162,32309
m6000163,64
m6000164,28637
m6000165,38781
m6000166,38781
m6000167,30362
m6000168,30362
m6000169,2984
m600017,7230
m6000170,28515
m6000171,41569
m6000172,41569
m6000173,40882
m6000174,23794
m6000175,38319
m6000176,56700
m6000177,18597
m6000178,246
m6000179,246
m600018,7230
m6000180,51027
m6000181,51027
m6000182,5888
m6000183,5888
m6000184,21268
m6000185,28889
m6000186,45769
m6000187,45769
m6000188,45769
m6000189,14759
m600019,18002
m6000190,40919
m6000191,33546
m6000192,5042
m6000193,20948
m6000194,32268
m6000195,7262
m6000196,5546
m6000196,5563
m6000197,5448
m6000197,5528
m6000197,5537
m6000197,5546
m6000197,5563
m6000198,31959
m6000199,14882
m60002,36118
m600020,25800
m6000200,31257
m6000201,39838
m6000201,40125
m6000202,33665
m6000203,41309
m6000203,9237
m6000204,53006
m6000205,44736
m6000206,41340
m6000206,9189
m6000207,21238
m6000207,35443
m6000208,21238
m6000209,47200
m600021,28562
m6000210,4463
m6000210,4485
m6000211,40918
m6000212,10949
m6000213,52920
m6000214,52920
m6000215,13877
m6000216,18520
m6000217,18520
m6000218,18520
m6000219,42034
m600022,37837
m6000220,3903
m6000221,14785
m6000222,35001
m6000223,1682
m6000224,11716
m6000225,11716
m6000226,11716
m6000227,11716
m6000228,22631
m6000229,22631
m600023,39777
m6000230,51307
m6000231,663
m6000232,663
m6000233,2910
m6000233,2918
m6000234,42138
m6000235,28433
m6000236,13543
m6000237,19603
m6000238,19382
m6000239,14519
m600024,39777
m6000240,41162
m6000241,45778
m6000241,4966
m6000242,51072
m6000243,51072
m6000244,7646
m6000244,7686
m6000245,32177
m6000246,29749
m6000247,14019
m6000248,11692
m6000249,41028
m600025,16338
m6000250,41028
m6000251,35671
m6000252,35671
m6000253,14665
m6000254,47185
m6000255,5218
m6000256,5218
m6000257,17923
m6000258,30205
m6000259,28813
m600026,17923
m600026,4009
m6000260,6524
m6000261,47194
m6000262,46757
m6000263,21963
m6000264,18049
m6000265,29690
m6000266,29690
m6000267,33346
m6000268,38558
m6000269,38558
m600027,4009
m6000270,36119
m6000271,36119
m6000272,24937
m6000273,981
m6000274,27552
m6000275,15843
m6000276,4358
m6000277,16010
m6000278,16010
m6000279,35128
m600028,32062
m600028,35755
m600028,46595
m6000280,12361
m6000281,28693
m6000282,28693
m6000283,33596
m6000284,33596
m6000285,22486
m6000286,46852
m6000287,7803
m6000288,20711
m6000289,20711
m600029,32062
m600029,35755
m6000290,47238
m6000291,6372
m6000292,6372
m6000293,26316
m6000294,22553
m6000295,30368
m6000296,30368
m6000297,31275
m6000298,31275
m6000299,38134
m60003,7195
m60003,7248
m600030,39916
m6000300,16914
m6000301,25828
m6000302,25828
m6000303,5679
m6000304,16526
m6000305,16526
m6000306,39603
m6000307,8600
m6000308,46680
m6000309,46680
m600031,37549
m6000310,31836
m6000311,29820
m6000312,29820
m6000313,12359
m6000314,39005
m6000315,11436
m6000316,11436
m6000317,11436
m6000318,11436
m6000319,11436
m600032,23606
m600032,37549
m6000320,22255
m6000321,14558
m6000322,674
m6000323,6687
m6000324,28236
m6000325,40033
m6000325,41259
m6000326,49332
m6000327,9609
m6000328,27515
m6000329,28169
m600033,4351
m6000330,28169
m6000331,1350
m6000331,5448
m6000331,5528
m6000331,5537
m6000332,11379
m6000333,26277
m6000334,26277
m6000335,14943
m6000336,26081
m6000337,28070
m6000338,28070
m6000339,36936
m600034,1660
m6000340,39477
m6000341,202
m6000342,32924
m6000343,13923
m6000344,13923
m6000345,16371
m6000346,1053
m6000347,40043
m6000348,39652
m6000349,39652
m600035,1230
m600035,1350
m600035,1373
m600035,1380
m600035,1660
m600035,8079
m6000350,3236
m6000351,38276
m6000352,36776
m6000353,22756
m6000354,41386
m6000355,19200
m6000356,44274
m6000357,31424
m6000358,31424
m6000359,36971
m600036,9793
m6000360,27609
m6000361,27609
m6000362,4656
m6000363,42792
m6000364,33509
m6000365,1510
m6000365,1532
m6000366,39972
m6000367,17151
m6000368,43263
m6000369,27811
m600037,19966
m6000370,26958
m6000371,16731
m6000372,16731
m6000373,43456
m6000374,15486
m6000375,43249
m6000376,43249
m6000377,34479
m6000378,34479
m6000379,33521
m600038,17272
m600038,33546
m600038,41402
m6000380,31008
m6000381,30796
m6000381,31008
m6000382,42357
m6000383,19964
m6000384,39283
m6000385,46595
m6000386,19534
m6000387,47307
m6000388,47307
m6000389,33313
m600039,21099
m6000390,34685
m6000391,12483
m6000392,11869
m6000393,18488
m6000394,18488
m6000395,41037
m6000396,41037
m6000397,16551
m6000398,14211
m6000399,14211
m60004,37280
m600040,44193
m6000400,14211
m6000401,18239
m6000402,30796
m6000403,30796
m6000404,8940
m6000405,20917
m6000406,45097
m6000407,40249
m6000408,40507
m6000409,17068
m600041,13432
m6000410,17068
m6000411,24676
m6000412,24676
m6000413,24676
m6000414,27065
m6000415,41031
m6000416,51844
m6000417,51844
m6000418,51844
m6000419,13396
m600042,5921
m600042,8702
m6000420,9399
m6000421,32767
m6000422,32767
m6000423,38108
m6000424,38108
m6000425,32188
m6000426,32188
m6000427,36543
m6000428,36543
m6000429,44286
m600043,5921
m6000430,44286
m6000431,44286
m6000432,17000
m6000433,25293
m6000434,25293
m6000435,30440
m6000436,41396
m6000437,16978
m6000438,34058
m6000439,34058
m600044,5921
m6000440,14325
m6000441,14325
m6000442,14325
m6000443,253
m6000444,1875
m6000445,36397
m6000446,43952
m6000447,23752
m6000448,544
m6000449,31766
m600045,40312
m6000450,57036
m6000451,57036
m6000452,57036
m6000453,39036
m6000454,39036
m6000455,41274
m6000456,9900
m6000457,47130
m6000458,47130
m6000459,47130
m600046,37274
m6000460,10891
m6000461,27711
m6000462,27711
m6000463,18755
m6000464,9625
m6000465,39800
m6000466,39800
m6000467,29894
m6000468,29894
m6000469,15111
m600047,45578
m6000470,17051
m6000471,40542
m6000472,25342
m6000473,25510
m6000474,16108
m6000475,24085
m6000476,32144
m6000477,42706
m6000478,24880
m6000479,33336
m600048,40501
m6000480,33754
m6000481,29328
m6000482,3600
m6000483,3600
m6000484,3600
m6000485,26280
m6000486,29603
m6000487,26417
m6000488,12453
m6000489,20135
m600049,19459
m6000490,20135
m6000491,12740
m6000492,12740
m6000493,39817
m6000494,14266
m6000495,14266
m6000496,14266
m6000497,4210
m6000498,14563
m6000499,14563
m60005,1707
m600050,6935
m6000500,38488
m6000501,38488
m6000502,18377
m6000503,19628
m6000504,24704
m6000505,31915
m6000506,45106
m6000507,1350
m6000508,16756
m6000509,43349
m600051,1764
m6000510,45313
m6000511,45313
m6000512,25770
m6000513,25770
m6000514,14130
m6000515,11080
m6000516,11080
m6000517,15398
m6000518,22427
m6000519,33210
m600052,4895
m600052,4898
m6000520,29407
m6000521,54626
m6000522,13119
m6000523,3954
m6000524,8855
m6000525,20657
m6000526,20657
m6000527,20657
m6000528,6262
m6000529,3578
m600053,28251
m6000530,3578
m6000531,5209
m6000532,17088
m6000533,17088
m6000534,20426
m6000535,36451
m6000536,25119
m600054,6977
m600055,6977
m600056,3938
m600057,27437
m600058,27437
m600059,3328
m600059,3618
m60006,1707
m600060,43411
m600061,43411
m600062,43411
m600063,36619
m600064,36619
m600065,18428
m600066,18428
m600067,41709
m600068,41709
m600069,41709
m60007,19379
m600070,11994
m600071,11994
m600072,4275
m600072,4536
m600073,21210
m600074,21210
m600075,23606
m600075,3033
m600075,6431
m600076,4170
m600077,4170
m600078,4170
m600079,17000
m600079,4170
m60008,35708
m600080,10954
m600081,21404
m600081,21483
m600081,23269
m600081,24812
m600081,34491
m600082,44145
m600083,44145
m600084,13146
m600085,11673
m600086,29378
m600087,29378
m600088,9925
m600089,11391
m60009,28170
m600090,11391
m600091,22336
m600092,3367
m600092,3388
m600093,16046
m600094,16046
m600095,16046
m600096,35135
m600097,35135
m600098,19669
m600099,30754
m600099,39283
n65001,42024
n650010,46328
n6500100,6770
n6500101,35210
n6500102,35210
n6500103,2491
n6500104,25866
n6500105,36332
n6500106,9800
n6500107,21763
n6500108,21763
n6500109,8512
n650011,46328
n6500110,8512
n6500111,15794
n6500112,993
n6500113,16932
n6500114,45639
n6500115,45639
n6500116,34447
n6500117,34447
n6500118,33110
n6500119,33110
n650012,36377
n6500120,35252
n6500121,35252
n6500122,51305
n6500123,36637
n6500124,34684
n6500125,26410
n6500126,37883
n6500127,19276
n6500128,31729
n6500129,31729
n650013,36377
n6500130,1212
n6500130,1342
n6500130,946
n6500131,5745
n6500132,44083
n6500133,44083
n6500134,16951
n6500135,16951
n6500136,16951
n6500137,13112
n6500138,13112
n6500139,13112
n650014,29166
n6500140,39872
n6500141,4786
n6500142,14453
n6500142,5773
n6500142,8955
n6500143,43623
n6500144,43623
n6500145,29853
n6500146,29853
n6500147,5866
n6500148,35589
n6500149,5800
n650015,29166
n6500150,2285
n6500151,44901
n6500152,44901
n6500153,44560
n6500153,44901
n6500154,10725
n6500155,24297
n6500156,29671
n6500157,29671
n6500158,43549
n6500159,21964
n6500159,2821
n650016,29166
n6500160,22488
n6500161,33080
n6500162,33080
n6500163,34875
n6500164,17894
n6500165,13097
n6500166,29683
n6500167,13307
n6500168,40765
n6500169,15067
n6500169,35673
n6500169,5444
n6500169,5487
n650017,35681
n6500170,35673
n6500171,18342
n6500172,4852
n6500172,4866
n6500173,41571
n6500173,41584
n6500174,45740
n6500175,45740
n6500176,43513
n6500177,43513
n6500178,31545
n6500179,18374
n650018,2480
n6500180,5347
n6500181,38685
n6500182,37498
n6500183,30124
n6500184,38564
n6500185,5284
n6500185,5286
n6500186,48258
n6500187,52557
n6500188,33034
n6500189,24914
n650019,31300
n6500190,24914
n6500191,24914
n6500192,4633
n6500193,26318
n6500194,26318
n6500195,21123
n6500195,25788
n6500196,28491
n6500197,5956
n6500198,3554
n6500199,3554
n65002,42024
n650020,49227
n6500200,16847
n6500201,45870
n6500202,45870
n6500203,35838
n6500204,35838
n6500205,35421
n6500206,34550
n6500207,42176
n6500208,36223
n6500209,28388
n650021,38398
n6500210,31141
n6500211,32346
n6500212,41354
n6500213,44288
n6500214,44288
n6500215,45417
n6500216,51774
n6500217,51774
n6500218,30129
n6500219,30129
n650022,27740
n6500220,5359
n6500221,32884
n6500222,13402
n6500223,33219
n6500224,18364
n6500225,18364
n6500226,27362
n6500227,37006
n6500228,4553
n6500229,40318
n650023,41289
n6500230,40318
n6500231,46421
n6500232,8142
n6500233,8867
n6500234,1409
n6500235,36998
n6500236,33293
n6500236,42222
n6500237,11469
n6500238,41002
n6500239,41002
n6500239,41453
n650024,5247
n6500240,42147
n6500241,30231
n6500242,24151
n6500243,3784
n6500244,3784
n6500245,33678
n6500246,43550
n6500247,43550
n6500248,14460
n6500248,15850
n6500249,15850
n650025,15853
n6500250,18712
n6500251,264
n6500252,33438
n6500253,43144
n6500254,17115
n6500255,25629
n6500256,39454
n6500257,9852
n6500258,22666
n6500259,22598
n650026,15853
n6500260,5346
n6500261,42909
n6500262,42909
n6500263,37705
n6500264,46658
n6500265,20831
n6500266,16449
n6500267,38694
n6500268,4991
n6500269,28812
n650027,32458
n6500270,32260
n6500271,35807
n6500272,46304
n6500273,6960
n6500274,21298
n6500274,40675
n6500275,21298
n6500276,23608
n6500277,23608
n6500278,39383
n6500279,40065
n6500279,46396
n650028,38659
n6500280,31115
n6500281,29993
n6500282,46039
n6500283,34772
n6500284,35329
n6500285,1802
n6500286,35890
n6500287,10731
n6500288,10731
n6500289,33688
n650029,38659
n6500290,33688
n6500291,33688
n6500292,22586
n6500293,29258
n6500294,42523
n6500295,21768
n6500295,24951
n6500296,21768
n6500297,33411
n6500298,34765
n6500299,38
n65003,7856
n650030,37490
n6500300,38
n6500301,29338
n6500302,29338
n6500303,33848
n6500304,28425
n6500305,2930
n6500306,42206
n6500307,20196
n6500308,32826
n6500309,33399
n650031,26235
n6500310,4075
n6500311,1311
n6500312,26518
n6500313,26518
n6500314,14977
n6500315,21812
n6500316,7404
n6500317,7065
n6500318,21260
n6500319,13357
n650032,18270
n6500320,17769
n6500321,9382
n6500322,28069
n6500322,35017
n6500322,37140
n6500323,28069
n6500324,31712
n6500325,33472
n6500326,16587
n6500326,33472
n6500327,29433
n6500328,32776
n6500329,17771
n650033,22743
n6500330,29892
n6500330,7493
n6500331,24071
n6500332,21551
n6500333,39301
n6500334,39301
n6500335,691
n6500336,36017
n6500337,50980
n6500338,50980
n6500339,33429
n650034,13830
n6500340,46149
n6500341,14460
n6500342,35078
n6500343,26702
n6500344,36614
n6500345,42167
n6500346,36623
n6500347,10533
n6500348,33932
n6500349,39815
n650035,13830
n6500350,18459
n6500351,18459
n6500352,21964
n6500353,21964
n6500354,21964
n6500354,30729
n6500355,21964
n6500356,21964
n6500356,9246
n6500357,36471
n6500358,19025
n6500359,3546
n650036,13830
n6500360,11954
n6500361,11954
n6500362,11954
n6500363,9580
n6500364,40650
n6500365,35243
n6500366,35243
n6500367,45781
n6500368,45781
n6500369,45781
n650037,13830
n6500370,43598
n6500371,8554
n6500372,25823
n6500373,41937
n6500374,32649
n6500375,32649
n6500376,2356
n6500377,412
n6500378,24024
n6500379,6402
n650038,13830
n6500380,6402
n6500381,19118
n6500382,19118
n6500383,19118
n6500384,5803
n6500385,51534
n6500386,51534
n6500387,38106
n6500388,34417
n6500388,38106
n6500389,44627
n650039,13830
n6500390,28448
n6500391,42729
n6500391,43830
n6500392,51565
n6500393,51565
n6500394,44560
n6500395,30267
n6500396,30267
n6500397,31220
n6500398,15735
n6500399,25948
n65004,15192
n650040,13830
n6500400,36378
n6500401,36378
n6500402,6657
n6500403,37571
n6500404,890
n6500405,890
n6500406,38003
n6500407,38003
n6500408,14525
n6500409,14525
n650041,13830
n6500410,14525
n6500411,14525
n6500412,14525
n6500413,14525
n6500414,32570
n6500415,7038
n6500416,21245
n6500417,21245
n6500418,6604
n6500419,6604
n650042,13830
n6500420,2141
n6500421,29505
n6500422,5913
n6500422,5945
n6500423,5913
n6500423,5945
n6500424,5913
n6500424,5945
n6500425,34900
n6500426,35903
n6500427,35903
n6500428,5857
n6500428,5858
n6500429,5444
n6500429,5487
n650043,13830
n6500430,16909
n6500431,16909
n6500432,19991
n6500433,45242
n6500434,45242
n6500435,29053
n6500436,33647
n6500437,16329
n6500438,940
n6500439,11315
n650044,12386
n6500440,40533
n6500441,44167
n6500442,32594
n6500443,32594
n6500444,35608
n6500445,3424
n6500446,51075
n6500447,51075
n6500448,4623
n6500449,43723
n650045,32644
n6500450,43723
n6500451,15266
n6500452,38658
n6500453,5254
n6500454,13305
n6500455,26670
n6500456,19322
n6500457,19322
n6500458,10735
n6500459,10735
n650046,32644
n6500460,2194
n6500461,2194
n6500462,11983
n6500463,33906
n6500464,12195
n6500465,42451
n6500466,532
n6500467,12455
n6500468,1056
n6500468,1208
n6500469,21060
n650047,23159
n6500470,21060
n6500471,11007
n6500472,102
n6500472,1213
n6500473,19331
n6500474,13968
n6500475,34583
n6500476,34583
n6500477,7388
n6500478,45797
n6500479,45797
n650048,41622
n6500480,5079
n6500481,4487
