bookID,cityID,count
7239,2633352,3
7239,2634715,1
7239,2638978,2
7239,2643071,1
7239,264371,1
7239,2643743,28
7239,2644210,1
7239,2648579,3
7239,2651048,2
7239,2652002,4
7239,2653775,4
7239,2654187,1
7239,2868936,1
7239,3070291,1
7239,3558771,1
7239,4172086,1
7239,4501198,1
7239,4560349,1
7239,4711725,1
7239,4887398,2
7239,4902754,4
7239,4987990,1
7239,4996248,1
7239,5110302,1
7239,5134086,1
7239,5156371,1
7239,5174035,1
7239,5224151,1
7239,5379513,1
7239,5381515,7
7239,5419384,1
7239,5780993,1
7239,5807540,1
7239,5861897,1
7239,5928065,1
7239,6159905,1
7239,8604682,1
7241,1002145,1
7241,1278969,3
7241,174991,1
7241,2164691,1
7241,2510279,2
7241,255274,2
7241,2643071,3
7241,264371,3
7241,2643743,4
7241,2651101,1
7241,2651468,1
7241,2653265,1
7241,2655882,1
7241,2758598,2
7241,2789232,1
7241,2868936,13
7241,2946447,1
7241,2969679,2
7241,2972191,1
7241,2984513,1
7241,2988507,15
7241,2990440,1
7241,2990969,1
7241,2994144,1
7241,3018074,1
7241,3018095,24
7241,3031582,1
7241,3032213,1
7241,3058780,7
7241,3070291,8
7241,3110983,2
7241,3169070,11
7241,3439525,3
7241,3711668,2
7241,3792392,3
7241,4103448,1
7241,4116660,1
72,4141363,1
7241,4141363,5
7241,4160610,22
7241,4178775,7
7241,4389418,1
7241,4440559,2
7241,4542975,2
7241,4543762,2
7241,4711725,1
7241,4733624,2
7241,4888015,1
7241,4930956,4
7241,4994391,1
7241,4996248,1
7241,5012639,4
7241,5044407,1
7241,5097598,1
7241,5122432,1
7241,5145607,1
7241,5156371,1
7241,5158164,1
7241,5224151,2
7241,5268249,12
7241,5295903,1
7241,5308655,1
7241,5309842,1
7241,5316428,1
7241,5327298,2
7241,5335650,3
7241,5356451,3
7241,5384170,1
7241,5409059,1
7241,5412347,1
7241,5591778,12
7241,5861897,2
7241,5882873,3
7241,595689,1
7241,662432,1
7241,668732,9
7242,1278969,1
7242,3070291,1
7242,4431410,1
7242,4509177,1
7242,4711725,1
7242,4835797,2
7242,5282804,1
7242,5316428,1
7242,5356451,2
7242,5780993,1
7242,5861897,1
724,2640729,1
724,2643743,1
724,3070291,2
7243,2278158,1
7243,2643743,2
7243,2657030,1
7243,3070291,1
7243,4509177,1
7243,4711725,1
7243,4833403,1
7243,5046063,1
7243,5780993,1
7243,5861897,1
7243,668732,1
7244,2647644,1
7244,3070291,2
7244,3169070,1
7244,4319435,1
7244,4575352,1
7244,4711725,1
7244,4717232,1
724,4542975,1
7244,5780993,1
7244,5781061,22
7244,5861897,1
7244,668732,1
724,4700168,1
724,4711725,1
724,4942618,1
7245,1002145,1
7245,2989317,1
7245,3070291,1
7245,4165637,1
7245,4711725,1
7245,5097598,1
7245,5780993,1
7245,5781061,37
7245,5861897,1
724,5780993,1
724,5861897,1
724,6074377,2
7246,1730097,1
724,6184365,1
7246,2643743,3
7246,3070291,2
7246,3573374,1
7246,4711725,1
7246,5780993,1
7246,5781061,1
7246,5861897,1
7246,5928065,1
7246,668732,1
72,4711725,1
7247,3070291,1
7247,3169070,1
7247,3170647,1
72,4735966,1
7247,4711725,1
7247,5780993,1
7247,5861897,1
7248,1002145,1
7248,2643743,2
7248,2758602,1
7248,3070291,2
7248,4395052,1
7248,4711725,1
7248,5327298,1
7248,5509952,1
7248,5515110,1
7248,5780993,1
7248,5861897,1
7249,1002145,2
7249,2643743,5
7249,3070291,1
7249,4048023,2
7249,4711725,1
7249,4845411,1
7249,5780993,1
7249,5781061,7
7249,5861897,1
7250,1721168,5
7250,2638664,1
7250,2643743,4
7250,2651048,3
7250,2653775,1
7250,2653877,4
7250,3070291,1
7250,4711725,1
7250,5780993,1
7250,5781061,13
7250,5799625,1
7250,5861897,1
7250,5928065,1
725,1002145,6
7251,1002145,5
7251,1019704,1
725,1105777,2
7251,1218667,20
725,1218667,2
7251,2634715,53
7251,2643071,1
7251,2643743,1
7251,281184,2
7251,3070291,5
7251,3110983,1
7251,3439525,1
7251,4391812,1
7251,4395052,10
7251,4464873,1
7251,4575352,1
7251,4670234,1
7251,4670300,13
7251,4711725,1
7251,5018651,7
7251,5098343,2
7251,5110629,2
7251,5127835,3
7251,5134086,2
7251,5150529,2
7251,5224151,2
7251,5591778,1
72,5156371,1
7251,5777544,2
7251,5780993,1
7251,5861897,1
7251,6173864,1
725,1697023,1
725,1721168,2
725,1730097,1
725,1733874,1
725,2063523,3
725,2073124,1
7252,1002145,3
7252,1218667,12
7252,1257629,1
725,2130421,1
725,2186313,1
7252,2186239,4
7252,2636177,1
7252,2637487,2
7252,2640194,75
7252,2641022,1
7252,2641181,1
7252,2641689,1
7252,2643071,3
7252,2643743,7
7252,2651095,1
7252,2653228,1
7252,2653877,4
7252,2653941,1
7252,2654993,37
725,2267057,7
7252,2759040,1
7252,2868936,1
7252,3058780,2
7252,3070291,1
7252,3164603,1
7252,3489854,2
725,2366152,1
7252,4067994,1
7252,4168782,3
7252,4178775,1
7252,4604183,2
7252,4670234,7
7252,4671654,2
7252,4683021,2
7252,4683142,3
7252,4683217,1
7252,4711725,1
7252,4733624,1
7252,4902754,7
7252,4930505,1
7252,4930956,16
7252,4940134,1
7252,4946620,1
7252,4955993,1
7252,4956184,1
7252,4996248,18
7252,5011908,1
7252,5014051,2
7252,5030670,8
7252,5097598,18
7252,5104755,1
7252,5224151,1
7252,5261969,9
7252,5289282,1
7252,5339066,3
7252,5339111,1
7252,5341704,2
7252,5342485,1
7252,5434006,1
7252,5780993,1
7252,5799625,1
7252,581671,1
7252,5861897,1
7252,6159905,2
7252,6173864,1
725,2618425,1
725,2633352,16
725,2633858,1
725,2634096,1
725,2634202,1
725,2634715,2
725,2634910,1
725,2636882,1
725,2636910,1
725,2637487,2
725,2639495,1
725,2639660,1
725,2639996,10
725,2640060,2
725,2640085,1
725,2640101,1
725,2640132,1
725,2640194,2
725,2640677,1
725,2640729,3
725,2640908,1
725,2641170,3
725,2641181,4
725,2641430,3
725,2641435,1
725,2643071,20
725,2643097,1
725,2643123,9
725,2643179,2
725,2643490,1
725,2643696,3
725,264371,1
725,2643743,79
725,2644204,1
725,2644210,33
725,2644411,1
725,2644531,1
725,2644547,1
725,2644660,1
725,2644668,1
725,2644688,5
725,2645826,4
725,2646317,2
725,2647261,2
725,2647383,1
725,2647428,1
725,2647793,1
725,2647948,3
725,2647984,1
725,2648215,1
725,2648579,18
725,2648657,1
725,2648773,3
725,2649258,1
725,2649312,1
725,2649322,3
725,2649715,1
725,2649808,2
725,2649833,1
725,2650225,13
725,2650752,1
725,2650802,1
725,2651048,4
725,2651347,15
725,2651513,5
725,2652221,1
725,2652618,1
725,2652819,1
725,2653192,2
725,2653228,1
725,2653266,1
725,2653305,15
725,2653680,1
725,2653877,1
725,2653941,8
725,2653945,1
725,2654675,9
725,2655237,1
725,2655603,9
725,2655613,2
725,2655984,76
725,2656396,12
725,2656955,1
725,2657030,4
725,2657215,1
725,2657255,2
725,2657697,1
725,2657832,5
7252,7260219,2
725,2759040,1
725,2759794,5
725,2761369,2
725,2796696,1
725,2824948,1
725,2825297,3
7252,8299576,2
725,2867714,2
725,2868936,3
725,2879139,4
725,2891122,1
725,2911296,1
725,2911298,1
725,2917788,1
725,2918752,1
7252,943882,2
725,2950159,2
725,2961123,3
725,2961423,5
725,2962961,1
725,2963398,5
725,2964405,5
725,2964574,15
725,2964661,1
725,2965140,17
725,2966839,1
725,2988507,13
725,3029162,2
725,3037854,1
725,3058780,2
725,3070291,4
725,3105976,1
725,3111348,1
725,3128760,1
725,3164603,8
725,3169070,2
725,3171457,2
725,3173331,1
725,3174530,1
725,3175458,1
725,3176219,3
725,3176959,2
725,3178229,3
725,3181928,1
725,3345317,1
725,3439525,3
725,3489854,1
725,3505855,1
725,3577887,1
725,361058,2
725,3711668,1
725,3938396,1
7254,1002145,4
7254,109223,1
7254,1105777,2
7254,11467676,5
725,4116660,3
7254,1170013,1
7254,1235846,1
7254,1272101,1
7254,1278335,2
7254,1278532,1
7254,1278969,2
725,4141363,1
725,4151352,1
7254,1516393,2
725,4159805,1
725,4160610,4
725,4161580,2
7254,1684016,1
7254,1685875,5
7254,1687534,1
7254,1687894,8
7254,1688253,13
7254,1688749,1
7254,1688859,1
7254,1690039,16
7254,1694290,1
7254,1696041,3
7254,1698829,1
7254,1699296,5
7254,170063,1
7254,1701668,1
7254,1705572,4
7254,1707123,1
7254,1716858,8
7254,1717053,1
7254,1721168,11
7254,1730097,28
7254,1734759,1
725,4178775,2
7254,1848004,2
7254,1850745,1
7254,2023469,1
7254,2025339,7
7254,219057,11
7254,2267057,1
7254,2330719,2
7254,2358100,1
7254,2510725,2
7254,2510880,26
7254,2510911,1
7254,2512989,3
7254,2514190,5
7254,2516395,6
7254,2516443,1
7254,2516452,9
7254,2517117,3
7254,2520403,1
7254,2522713,2
7254,2634715,3
7254,2639912,1
7254,2643071,26
7254,2643743,5
7254,2647356,1
7254,2650278,1
725,4273299,1
7254,2735943,4
7254,2736521,1
7254,2738785,2
7254,2742416,1
7254,2745912,1
7254,2761369,3
7254,2766824,1
7254,2786229,3
7254,2796696,1
7254,2812482,1
7254,2868936,1
7254,2873263,1
7254,2904789,1
725,4292188,1
7254,2925192,3
7254,2928967,7
7254,2950159,1
7254,2954172,1
7254,2958024,1
7254,2969679,2
7254,2983276,1
7254,2986495,1
7254,2988507,20
7254,2996944,1
7254,3018074,1
7254,3036784,1
7254,3058780,2
7254,3067696,1
7254,3070291,3
7254,3104324,2
7254,3106672,1
7254,3107418,1
7254,3107677,2
7254,3108288,1
7254,3110962,1
7254,3110983,1
7254,3111108,1
7254,3111348,1
7254,3114472,5
7254,3114711,3
7254,3117735,11
7254,3123493,2
7254,3123773,4
7254,3128760,40
7254,3164527,2
7254,3164603,3
7254,3168514,1
7254,3169070,3
7254,3170647,3
7254,3170674,1
7254,3171180,1
7254,3172394,3
7254,3176219,3
7254,3178229,1
725,4319435,1
7254,3370352,1
7254,3382160,6
7254,3385077,1
7254,3390295,1
7254,3394605,1
7254,3404545,6
7254,3407797,2
7254,3407903,1
7254,3427761,5
7254,3432043,4
7254,3440714,2
7254,3441665,5
7254,3445307,8
7254,3445630,1
7254,3446295,1
7254,3447779,21
7254,3449433,6
7254,3450083,12
7254,3450554,1
7254,3451121,56
7254,3451138,4
7254,3452640,2
7254,3453926,1
7254,3455168,2
7254,3458826,1
7254,3460960,1
7254,3462535,1
7254,3463011,1
7254,3463939,3
7254,3465881,2
7254,3467467,1
7254,3467530,5
7254,3471368,1
7254,3471683,1
7254,3474574,2
725,4348599,1
7254,3489577,1
7254,3489854,1
7254,3492908,1
7254,3511336,12
7254,3513966,1
7254,3515302,3
7254,3516355,1
7254,3520994,3
7254,3521081,5
7254,3521628,2
7254,3522307,2
7254,3522507,6
7254,3537906,5
7254,3542455,7
7254,3542502,8
725,4354428,6
7254,3545841,3
7254,3547398,20
7254,3547600,10
7254,3547867,1
7254,3551608,2
7254,3553478,2
7254,3556351,9
7254,3557801,2
7254,3557846,9
7254,3558315,1
7254,3558771,25
7254,3559318,19
7254,3563145,1
7254,3564436,30
7254,3567546,2
7254,3567597,7
7254,3567834,11
7254,3576812,1
7254,3583178,2
7254,3583361,2
7254,3583446,5
7254,3595725,3
7254,3598128,1
7254,360630,2
7254,3617763,5
7254,3622190,7
7254,3622716,3
7254,3623486,1
7254,3625549,30
7254,3625710,10
7254,3625829,3
7254,3628423,5
7254,3628503,9
7254,3630297,1
7254,3631507,7
7254,3632929,13
7254,3632998,1
7254,3633009,3
7254,3633622,4
7254,3634922,2
7254,3640465,1
7254,3645213,9
7254,3645981,1
7254,3646062,2
7254,3646487,4
7254,3646738,123
7254,3647444,17
7254,3648439,2
7254,3648522,7
7254,3652350,3
7254,3652462,45
7254,3654410,1
7254,3654541,2
7254,3655673,3
7254,3657509,8
7254,3657990,1
7254,3658666,10
7254,3659578,4
7254,3662574,45
7254,3664539,1
7254,3666395,1
7254,3666577,2
7254,3666608,7
7254,3667873,1
7254,3668605,25
7254,3672778,8
7254,3673398,3
7254,3673899,4
7254,3674654,1
7254,3675252,2
7254,3675263,1
7254,3676397,5
7254,3680840,7
7254,3682274,1
7254,3685823,2
7254,3687230,1
7254,3687925,3
7254,3687952,2
7254,3688256,3
7254,3688451,1
7254,3688928,1
7254,3689718,3
725,4369190,2
7254,3694564,1
7254,3698105,1
7254,3698540,4
7254,377690,1
7254,3792044,1
7254,3827606,11
7254,3833027,2
7254,3836669,3
7254,3837056,1
7254,3837213,36
7254,3838233,5
7254,3838583,6
7254,3844421,8
7254,3859384,1
7254,3862351,5
7254,3866163,4
7254,3868626,8
7254,3868707,1
7254,3871336,24
7254,3872348,6
7254,3874787,1
7254,3893894,4
7254,3899361,5
7254,3902377,59
7254,3909234,1
7254,3910291,3
7254,3911925,7
7254,3919968,12
7254,3927758,2
7254,3932145,2
7254,3936456,13
7254,3937733,5
7254,3939023,1
7254,3939386,2
7254,3939470,1
7254,3946083,4
7254,3947740,2
7254,3979802,2
7254,3979844,6
7254,3980180,1
7254,3987544,4
7254,3995050,1
7254,3996426,1
7254,3996595,1
7254,4002745,8
7254,4005539,2
7254,4006702,4
7254,4013516,3
7254,4014338,1
7254,4109785,40
7254,4128894,1
7254,4151440,1
7254,4152564,1
7254,4154568,1
7254,4160610,3
7254,4165637,1
7254,4168228,1
7254,4169452,1
7254,4172372,4
7254,4180531,1
7254,4223379,1
7254,4274277,4
7254,4319435,1
7254,4330145,2
7254,4342816,1
7254,4389418,1
7254,4402245,6
7254,4437982,4
7254,4440559,1
7254,4487042,59
7254,4508722,1
7254,4509177,35
7254,4537904,3
7254,4560349,1
7254,4562768,3
7254,4563243,2
7254,4566880,2
7254,4575352,34
7254,4623560,2
725,4464873,1
7254,4677008,1
7254,4711725,4
7254,4726206,19
7254,4759968,5
725,4487042,6
7254,4884192,1
7254,4888015,2
7254,4889447,35
7254,4893591,1
7254,4914570,1
7254,4930956,1
7254,4987990,8
725,4499389,4
7254,4996248,4
725,4501018,2
7254,5045360,2
725,4509177,3
7254,5097598,1
7254,5140405,1
7254,5151891,1
7254,5158164,5
7254,5165734,1
7254,5174035,4
7254,5188843,1
7254,5224151,1
7254,5247415,1
7254,5275191,2
7254,5304391,6
7254,5308655,1
7254,5322737,1
7254,5324105,2
7254,5330582,1
7254,5335663,1
7254,5356451,3
7254,5359446,2
7254,5364271,24
7254,5370164,1
7254,5370868,4
7254,5379439,2
7254,5379513,1
7254,5383465,1
7254,5389489,2
7254,5391295,1
7254,5391811,2
7254,5391959,3
7254,5392171,3
7254,5392368,1
7254,5392900,1
7254,5392952,2
7254,5393245,1
7254,5406421,8
7254,5435464,3
7254,5454711,1
7254,5490263,20
7254,5509952,1
7254,5527953,2
7254,5530932,1
725,4560349,2
7254,5746545,2
7254,5780993,1
7254,5806298,6
7254,5861897,1
7254,5937615,2
7254,6173331,1
7254,6174041,5
725,4623560,2
7254,6324729,3
7254,6362987,1
7254,668732,1
725,4683142,1
725,4685892,1
725,4711725,1
725,4722625,1
7254,723846,1
7254,729114,7
725,4735966,1
725,4776222,1
725,4778626,2
725,4781708,3
725,4788158,2
725,4845585,4
725,4885418,2
7254,8858089,1
7254,8858113,2
7254,8858116,1
725,4887398,2
725,4888015,1
725,4889447,2
725,4917592,1
725,4930956,2
725,4940134,4
725,4943170,1
725,4943677,1
7254,943882,4
725,4945283,4
7254,952865,2
725,4956184,3
725,4956335,7
725,4987990,1
725,4996248,13
725,5011908,4
725,5014130,24
725,5096699,1
725,5097529,1
725,5097598,13
725,5098343,1
725,5102922,1
725,5105608,4
725,5119167,3
725,5120095,74
725,5126555,1
725,5134086,4
725,5134395,2
725,5150529,1
725,5153420,3
725,5158164,4
725,5162645,1
725,5198034,9
725,5221703,1
725,5224151,2
725,5225507,1
725,5247415,2
725,5257029,8
725,5327298,2
725,5339631,1
725,5341704,1
725,5364940,4
725,5381515,1
725,5391959,1
725,5399020,5
725,5406421,3
725,5416541,1
725,5431710,2
725,5434006,5
725,5443910,2
725,5503766,1
725,5526337,1
725,5587698,1
725,5656882,1
725,5746545,1
725,5777107,1
725,5779206,1
725,5780993,1
725,5795906,3
725,5799625,1
725,5805782,1
725,5806298,1
725,581671,1
725,5861897,1
725,5881791,1
725,5928065,12
725,5935277,1
725,6104111,1
725,6113335,2
725,6138517,1
725,6173864,1
725,6174041,1
725,629634,1
7256,3070291,1
725,6324729,2
7256,4711725,1
7256,5113481,1
7256,5780993,1
7256,5861897,1
725,668732,4
725,6948711,6
725,7260219,15
72,5780993,1
72,5861897,1
7259,108410,1
7259,1581130,3
7259,1835848,1
7259,1850147,1
7259,2634715,3
7259,2868936,2
7259,3070291,5
7259,3110983,1
7259,3169070,2
725,943882,3
7259,4575352,1
7259,4711725,1
7259,4728328,1
7259,4996248,1
7259,5105608,1
7259,5435464,1
7259,5503766,1
7259,5861897,2
7259,668732,3
725,967476,1
725,971421,12
7259,7260219,2
7259,98182,1
7261,1279233,1
726,1218667,1
7261,2639577,1
7261,2640729,1
7261,2643743,1
7261,3070291,1
7261,3617095,2
7261,4711725,1
7261,5778755,1
7261,5780993,1
7261,580660,1
7261,5861897,1
726,1850147,1
7262,1282027,3
7262,2267057,12
7262,2537763,1
7262,2634715,1
7262,2634777,2
7262,2637891,1
7262,2638664,2
7262,2639912,1
7262,2640377,1
7262,2640729,3
7262,2641170,2
7262,2641181,3
7262,2641430,1
7262,2642414,1
7262,2643071,16
7262,2643743,33
7262,2644684,1
7262,2649322,2
7262,2649808,4
7262,2651101,3
7262,2651347,2
7262,2651468,2
7262,2652618,4
7262,2653941,5
7262,2654187,1
7262,2654675,1
7262,2656173,2
7262,2656192,2
7262,2759794,1
726,2276492,3
7262,2789232,1
7262,2790869,1
7262,2800866,2
7262,2806142,2
7262,2965140,9
7262,2988507,1
7262,2996944,1
7262,3018095,1
7262,3070291,3
7262,3110983,256
7262,3128760,2
7262,3145375,1
7262,3172394,4
7262,3173331,1
7262,3176959,3
7262,3439525,4
7262,3558771,1
7262,3667478,1
7262,3938396,1
7262,4116660,4
7262,4274277,1
7262,4300488,1
7262,4328676,1
7262,4354428,8
7262,4360369,2
7262,4369190,1
7262,4395052,2
7262,4543762,1
7262,4575352,1
7262,4708308,1
7262,4733624,5
7262,4735966,1
7262,4776222,1
7262,4781708,1
7262,4788158,12
7262,4835512,3
7262,4885418,1
7262,4887158,1
7262,4893591,2
7262,4943170,1
7262,4956335,1
7262,4996248,8
7262,5014051,1
7262,5015618,1
7262,5023571,2
7262,5120095,1
7262,5151891,1
7262,5156371,4
7262,5165734,1
7262,5193309,3
7262,5206606,5
7262,5221703,3
7262,5257029,1
7262,5283837,7
7262,5379513,27
7262,5406976,6
7262,5656882,3
7262,5879898,3
7262,6159905,5
7262,6182962,2
726,2643743,1
726,2653941,1
7262,7176039,1
7262,7260219,2
7262,729114,1
7262,943882,3
7262,952865,1
726,2988507,2
726,3070291,2
726,4499379,1
726,4560349,1
726,4563243,1
726,4670300,1
726,4711725,1
726,4930956,11
726,4931482,1
7265,1002145,94
7265,1218667,28
7265,1257629,1
7265,1264733,11
7265,1274984,1
7265,1508943,1
726,5156371,1
7265,170654,1
7265,1714441,1
7265,1721168,1
7265,173576,1
7265,2147714,5
7265,2176187,1
7265,2179537,7
7265,2186280,1
7265,2507480,2
7265,2516452,1
7265,2522713,1
7265,2618425,2
7265,2633352,8
7265,2634739,397
7265,2636389,1
7265,2639506,1
7265,2639577,1
7265,2639842,1
7265,2639996,1
7265,2640101,1
7265,2640106,6
7265,2640729,3
7265,2641181,3
7265,2643071,1
7265,2643743,239
7265,2644668,1
7265,2645724,1
7265,2646003,1
7265,2647428,1
7265,2649322,6
7265,2649957,6
7265,2651048,2
7265,2651347,13
7265,2652053,2
7265,2652221,1
7265,2653261,1
7265,2653877,1
7265,2653941,3
7265,2654141,2
7265,2654187,2
7265,2654635,1
7265,2654663,25
7265,2654675,2
7265,2654710,1
7265,2655237,69
7265,2655642,40
7265,2656173,13
7265,2656992,1
7265,2659994,1
7265,267008,1
7265,2758598,1
7265,2761369,1
7265,2782067,7
7265,2789232,4
7265,2790869,1
7265,2797656,1
7265,2800866,2
7265,281184,1
7265,2868936,2
7265,2935022,4
7265,2939167,2
7265,2950159,5
7265,2953504,3
7265,2964574,7
7265,2965140,1
7265,2988507,28
7265,2990440,3
7265,3037423,1
7265,3058780,3
7265,3070291,5
7265,3088461,1
7265,3117735,2
7265,3145375,4
7265,3164603,2
7265,3169070,10
7265,3172394,2
7265,3174530,1
7265,3176589,1
7265,3176959,2
7265,3439525,4
7265,3711668,3
7265,3792392,2
7265,3871336,3
7265,4116660,8
7265,4128894,1
7265,4141363,1
7265,4152564,1
7265,4193699,1
7265,4223379,1
7265,4239509,1
7265,4326575,2
726,5434006,4
7265,4354428,1
7265,4357340,1
7265,4389418,1
7265,4406282,4
7265,4431410,1
7265,4460243,1
7265,4517698,2
7265,4528291,1
7265,4542975,2
7265,4670146,1
7265,4670234,2
7265,4711725,1
7265,4735966,55
7265,4751935,1
7265,4776222,4
7265,4781708,22
7265,4788158,4
7265,4888015,1
7265,4905599,1
7265,4943170,1
7265,4945283,1
7265,4987482,1
7265,4992982,1
7265,4996306,1
7265,5014051,3
7265,5015618,1
7265,5044407,2
7265,5045360,2
7265,5072006,3
7265,5096699,1
7265,5097598,3
726,5509952,1
7265,5104755,3
7265,5105608,4
7265,5119167,3
7265,5134086,1
7265,5146277,1
7265,5156371,5
7265,5162645,6
7265,5224151,2
7265,5224949,5
7265,5283837,1
7265,529073,2
7265,5327298,25
7265,5334223,1
7265,5356868,1
7265,5364940,2
7265,5367440,1
7265,5406421,1
7265,5416357,2
7265,5417657,3
7265,5422191,1
7265,5429032,1
7265,5431710,1
7265,5443910,2
7265,5445820,3
7265,5509952,2
7265,5546220,3
7265,5591778,1
7265,5711149,96
7265,5778755,1
7265,5780993,1
7265,5799625,4
7265,5838198,3
7265,5861897,1
7265,5882873,2
7265,6074377,2
7265,6075061,10
7265,6138517,1
7265,6166739,1
7265,6176823,7
7265,6178582,2
7265,6182962,2
7265,6243926,3
7265,668732,4
7265,7260219,17
726,5780993,1
7265,8224783,1
726,5861897,1
7265,971421,1
727,2507480,1
727,2634715,5
727,2641170,1
727,3070291,1
727,3378644,2
727,4335045,2
727,4347242,1
727,4347778,7
727,4355585,4
727,4431410,1
727,4527124,1
727,4711725,1
727,4752186,1
727,4782167,1
727,4943170,3
727,5105496,2
7275,2633352,1
7275,2643071,1
7275,2643743,26
7275,2758602,1
7275,2925177,1
7275,2990919,1
7275,3029213,1
7275,3070291,1
7275,3145375,1
727,5316428,2
7275,3164603,5
727,5350734,1
727,5391959,1
7275,4427569,2
7275,4711725,1
7275,4733624,1
7275,4887398,1
7275,4930956,4
7275,5780993,1
7275,5861897,1
7275,6074377,2
7275,668732,1
7275,7260219,1
7275,729114,1
727,5780993,1
727,5861897,1
7277,104515,1
7277,109223,2
7277,1697023,2
7277,1730097,1
7277,3070291,5
7277,3110983,3
7277,3111348,1
7277,3117735,8
7277,3175990,3
7277,4058219,1
7277,4141363,4
7277,4178775,1
7277,4355585,1
7277,4440559,1
7277,4682127,2
7277,4711725,1
7277,4735966,4
7277,5316428,1
7277,5423294,4
7277,5656882,28
7277,5780993,1
7277,5861897,1
7278,1278969,1
7278,1697023,1
7278,1730097,2
7278,2179537,1
7278,2186280,1
7278,2642593,2
7278,2643071,1
7278,264371,6
7278,2643743,2
7278,2652191,1
7278,267008,1
7278,268064,1
7278,2738014,2
7278,2759040,1
7278,2868936,2
7278,2988507,2
7278,3029162,1
7278,3037423,11
7278,3070291,6
7278,3165624,4
7278,3165762,2
7278,3169070,67
7278,3176843,1
7278,3180601,1
7278,3183364,1
7278,3439525,2
7278,4109785,1
7278,4116660,1
7278,4141363,1
7278,4355585,1
7278,4389418,1
7278,4395052,1
7278,4464873,2
7278,4487042,1
7278,4542975,3
7278,4711725,1
7278,4733624,2
7278,4882920,1
7278,4888015,2
7278,5012639,1
7278,5122432,1
7278,5295903,1
7278,5356451,4
7278,5356576,1
7278,5509952,1
7278,5780993,1
7278,5861897,1
7278,5882873,2
7278,6074377,3
7278,662432,1
7278,668732,30
7278,8604596,1
7280,1257629,2
7280,2163355,1
7280,2172264,1
7280,2634715,17
7280,2635427,2
7280,2638664,1
7280,2643071,14
7280,2643743,3
7280,2646327,2
7280,2647356,1
7280,2649957,1
7280,2653941,9
7280,2657030,1
7280,2868936,3
7280,2988507,1
7280,3031582,1
7280,3058780,1
7280,3070291,1
7280,3376762,1
7280,3558771,1
7280,4103448,1
7280,4116660,3
7280,4170688,2
7280,4224681,1
7280,4274277,1
7280,4347778,1
7280,4364537,1
7280,4464368,1
7280,4464873,3
7280,4499389,7
7280,4535740,1
7280,4542975,2
7280,4575352,1
7280,4604183,1
7280,4700168,1
7280,4711725,1
7280,4713507,1
7280,4717782,1
7280,4728328,1
7280,4832353,1
7280,4843564,3
7280,4843811,1
7280,4930956,4
7280,4942618,2
7280,5011908,1
7280,5037649,1
7280,5072006,3
7280,5096699,1
7280,5098343,1
7280,5106834,2
7280,5120095,1
7280,5128654,2
7280,5132143,3
7280,5134323,3
7280,5140405,1
7280,5142056,2
7280,5150529,1
7280,5151891,2
7280,5158164,8
7280,5282804,4
7280,5325011,1
7280,5331835,1
7280,5345529,1
7280,5363943,3
7280,5391959,1
7280,5409059,1
7280,5554072,2
7280,5746545,1
7280,5780993,1
7280,5795906,1
7280,5807540,1
7280,5809844,1
7280,5861897,1
7280,6074377,1
7280,6174041,1
7281,1170013,6
7281,1218667,31
7281,1278969,1
7281,1685117,1
7281,1687894,1
7281,1688363,1
7281,1716858,1
7281,1721168,2
7281,1937031,1
7281,2165087,1
7281,2165478,1
7281,2186280,1
7281,2302357,1
7281,2512989,2
7281,2517117,4
7281,2633858,2
7281,2634715,1
7281,2639996,4
7281,2640677,1
7281,2642593,1
7281,2643743,8
7281,2644210,4
7281,2644668,1
7281,2647383,2
7281,2648579,2
7281,2649322,1
7281,2649715,3
7281,2653558,1
7281,2653877,1
7281,2654141,1
7281,2654675,1
7281,2655603,1
7281,2655689,7
7281,2656046,1
7281,2657832,1
7281,267008,1
7281,2735943,5
7281,2801494,1
7281,284899,4
7281,2911296,2
7281,2939658,8
7281,2965140,7
7281,2988507,2
7281,2990999,11
7281,2993024,1
7281,3014856,1
7281,3037423,1
7281,3042237,1
7281,3070291,11
7281,3104748,2
7281,3105976,1
7281,3110983,2
7281,3128760,1
7281,3173775,17
7281,3178229,1
7281,3345317,2
7281,3385088,1
7281,3386361,1
7281,3394453,1
7281,3435038,2
7281,3435810,32
7281,3439525,2
7281,3445307,2
7281,3488465,7
7281,3489854,57
7281,3511336,2
7281,3520994,1
7281,3563145,1
7281,3571824,16
7281,3628423,2
7281,3633009,1
7281,3666577,1
7281,3687238,1
7281,3688928,5
7281,3711668,1
7281,3723779,3
7281,3770718,1
7281,3868626,1
7281,3871336,11
7281,3902377,1
7281,3936456,6
7281,3987544,1
7281,4160610,13
7281,4172372,2
7281,4335045,2
7281,4347778,3
7281,4364964,2
7281,4366001,2
7281,4431410,1
7281,4440559,13
7281,4464873,1
7281,4499389,3
7281,4535389,3
7281,4542975,3
7281,4574324,1
7281,4683142,1
7281,4709272,2
7281,4711725,1
7281,4733624,2
7281,4752186,6
7281,4888015,1
7281,4889447,2
7281,4930956,1
7281,4987482,1
7281,5045360,1
7281,5097598,3
7281,5104755,1
7281,5105608,1
7281,5151861,1
7281,5156371,2
7281,5176937,1
7281,5193309,3
7281,5198034,1
7281,5224151,4
7281,5224949,1
7281,5257029,1
7281,5275191,1
